"uCode","GovEff","PolStab","RegQua","RuleOL","EntreprenPCplus","PolicyDB","ExpEdu","GovFundPup","PISA","PupTeachR","SchLifeExp","SciEngGrad","TertEnrol","TertMob","QSRank","RDCompExp","RDExp","ResPPop","GovOLServ","ICTAccWIPO5G20","ICTUseWIPO2","ElecOut","GroCap","LogPerf","GDPEner","ISOEnv","LowCarbonEner","DomCred2Priv","FinanceSSGEMplus","MicroLoanIMFFAS","JointVenPB","LateVCInt","MarkCap","VenCapInvPB","VenCapRecPB","AppTariffWTO","DomMarkSc","HHI","Demogdividend","FemEmpDeg","GERDFinBus","GERDPerf","KnowIntsEmp","PatFam","PublicPrivCopubs","StatClustDev","THEunirank","UniResColl","FDINetInfl","HiTechImp","ICTSevImp","IntelPropPay","ResTalBus","CitDoc","PatOrig","PCTInventors","SciTechArt","UtilModOrig","CompSoftSpend","GrowPPP","HiTechManuf","UnicornVal","EcComplexity","HTExpHKG","ICTServExp","IntelPropRec","ISOQual","BrandVal","CorpIAs","IndustDes","TradmkOrig","CreaGoodExp","CultServExp","EntMedia","FilmsOmdia","AppCrea","GHRecSentNoBot","TLDsMix"
"BOL",-0.639481067657471,3.075,-1.17711877822876,-1.21933794021606,NA,1.826018,8.31589071412357,NA,NA,18.1774014319272,NA,NA,NA,NA,0,0,NA,63.0569,0.59869,69.4608421052632,NA,933.715220949263,16.92,2.4,9.3402489626556,0.351346704442667,9.47180870727107,74.18684,NA,17.3416616921972,0.00604043944982041,NA,NA,0.00994358464102683,0.0234417410149435,5.1909153853772,139.158,0.172607718,47.8493409668744,14.2053059478602,NA,NA,15.4903499380185,0.00886069219727445,1.0369677706055,3.12758133333333,NA,2.71239466666667,0.6635,8.7093937430763,0.582294547411131,0.198156369375907,4.03,179,0.0798313960914549,NA,2.22768364017879,0.0558819772640184,0.306336758777126,-1.94233302848561,10.39866978,0,-1.045954,0.574113388452416,0.384629740793399,0.0150336666953035,1.76420898400999,NA,NA,0.24747732788351,38.0077276791417,0.081305855216385,0.0156528537527811,NA,0.491933883102243,3626.10892021118,307360.001448807,6.06941597974085
"JPN",1.63126504421234,1.2,1.46932590007782,1.53553938865662,4.1127275,4.49172858823529,3.23762129257915,NA,532.689457570431,10.5767411882926,15.5119800567627,19.6262397468377,64.6288299560547,5.12114000320435,73.9333333333333,6639.35850415159,3.44124934,5623.00566134843,0.94274,97.6641403508772,92.1109686181322,7833.45396059509,26.5933333333333,3.9,14.268746203217,3.36434429592351,16.475455807406,195.67968,4.690025,NA,0.19378988815565,1.08494910426743,129.760603333333,0.286042232880388,0.207336332972138,1.41129854775376,6572.198,0.105989966,20.8125401557498,22.9411764705882,77.96210796,2.723354212,21.3390355404808,12.3174321335146,9.0718581950889,4.14094066666667,76.6,4.8139048627451,0.770843333333333,13.7740483335937,2.42489587174321,2.99326621087937,74.8747196924626,1364,35.7808940691046,6.64014173036175,11.9043887600465,0.448245816255163,0.327133977028257,0.118560357361264,53.66548307,0.246507094711124,2.2851527,11.074133486687,1.13120279104772,5.0889580271934,6.20901727418718,17.8429979910355,65.3707322095805,3.25572126862318,40.115187296576,1.73233674093784,0.427748634708654,2.15631164886006,8.39760169464596,481680.88045228,1581584.16788451,74.0038242918304
"LKA",-0.25227889418602,2.925,-0.507761836051941,-0.0906768143177032,NA,2.8674648742515,1.82774571561927,6.30553007125854,NA,16.3108915219586,12.9488373292296,25.3900699615479,26.4119938925782,0.494949996471405,3.86666666666667,0,0.10506,94.4866,0.54937,73.9260350877193,77.1188647446784,747.520288548242,32.736,2.8,25.3073263558516,2.04984932194877,22.3708545257623,47.00849,NA,NA,0.0127579739156394,0.00495395945339283,21.2621333333333,0.0239216996637247,0.0227646881295172,5.52278909153421,314.837,0.186051282,36.9019677328897,4.18070001942184,40.26491,0.05109,19.952389198907,0.0315270438982559,1.21296592880797,3.53153639520958,30.2,3.61605292215569,0.901573333333333,6.23530412088413,1.3879692524557,0.2607458127789,20.01779,277,0.58073832245103,0.0519173739944659,4.40450199063642,NA,0.421359619564325,-0.988581193810838,9.402746407,0,-0.21875101,0.711592155094043,5.07347265918693,0.0408180671225579,4.08086388749372,0.191382725031325,31.8955111783916,0.376695128076344,25.0031391260673,0.584708896758489,NA,NA,NA,32613.5797312868,896364.660824773,5.477969986494
"BDI",-1.20011341571808,3.3,-0.985730171203613,-1.25105631351471,NA,3.9971125125885,4.43794770504428,NA,NA,24.8878211972382,9.92035007476807,19.6724605560303,6.02545976638794,8.63412952423096,0,0,0.21312,22.4816,0.3146,24.3279649122807,39.1937059337964,NA,21.796,NA,NA,0.635677393722686,43.2033152807211,48.53442,NA,0.883315376367861,NA,NA,NA,NA,NA,8.2146966745687,13.174,NA,64.5267784498184,0.715814824725716,8.80793,0.01877,2.74895733659557,0,0.799886995008946,3.45979571342468,NA,3.31386375427246,0.95173,6.86214230963378,1.74171753013808,8.28850544275187,1.5273,71,0.0845094228006423,NA,5.08577501138606,0.302327925022675,0.0608062537596604,-1.41206973920777,NA,0,NA,0.0411200953473915,0.554125993432137,0.00119103557686049,1.35081446166071,0,NA,1.19189511323004,9.69408025427096,0.0218821229712253,0.480252385727491,NA,NA,3465.86618916071,11787.7745766268,0.612803507959637
"CHN",0.679014027118683,1.9,-0.356507807970047,-0.0401299707591534,5.91695734126984,5.20036533695652,4.02356966277714,NA,579.027493995812,13.282940894424,NA,NA,74.5932998657227,0.338109999895096,85.1,12498.6921996685,2.577284878,2129.08155809516,0.92576,91.8645263157895,90.6972771761819,6747.70518740969,42.2586666666667,3.7,6.94574080020213,9.83443329559448,18.3845291304955,194.67403,5.23509583333333,0.605169085741427,0.171086545247042,6.52372085576636,76.2470233333333,0.188691164634692,0.207689285972793,2.66214316468858,37072.086,0.074202633,26.9521869043444,NA,79.27463927,2.002840061,NA,1.54084857212041,7.65740355224465,5.31470222826087,81.8,5.18300335869565,1.07819,17.9768799594813,1.15748750191608,1.419224413971,59.207239497093,1455,44.0721809014605,1.84093818999017,20.3658623364221,88.5081625883207,0.329586043756494,5.44568911179723,48.39965583,3.59592429833507,1.3950942,23.8937626560926,2.7043112095649,0.370312918415165,18.3496472383073,9.25025592665104,62.7618002821142,23.2797761215246,202.332963008877,9.50602571463628,0.613310278465884,0.407667975966516,0.747679427502467,NA,NA,26.8120264990068
"ZWE",-1.17033493518829,3.9,-1.33835864067078,-1.27714252471924,NA,2.90993299492386,0.384771297211919,NA,NA,NA,NA,30.2240295410156,10.7003622860638,0.466899991035461,0,0,NA,NA,0.41003,58.1509122807018,62.1881531807908,533.700980392157,NA,2.5,6.14200298953662,0.920754534110321,21.7933063601371,8.25505,NA,0.601444535416634,NA,NA,NA,NA,0.0253364086479928,47.5443414971126,86.162,0.254027683,61.608063905443,9.53812820007499,NA,NA,8.95708750364462,0,1.6452612369602,3.4589943248731,36,3.68070951269036,1.16076,7.97940994152588,1.27037106255813,0.0495549422886108,NA,195,0.375570928387105,0.00128943153594392,6.7082936793482,0.0969215299063496,0.0922255254931739,0.9709369660059,8.314228317,0,-0.8866535,0.139518972986108,0.854018565596626,0.0438116869404946,2.48361420385021,0,46.5419253172139,0.314994972195636,13.4720926569826,0.121094022724774,NA,NA,0.541252360536857,5785.11105594734,66620.3713577815,6.2139679500188
"KOR",1.40480732917786,1.425,1.122523188591,1.24850225448608,5.86126670634921,4.30912452261306,4.86627006530762,38.1745796203613,523.513437458543,11.4934016890977,16.5924301147461,30.417982241169,102.813056945801,4.36246013641357,76.9666666666667,10096.7919453964,4.958960136,9480.32265774564,1,99.5733333333333,91.9069739224724,11623.1379377056,32.1976666666667,3.8,8.41124602486268,6.97808254735438,17.5485064818271,176.11808,5.3981875,NA,0.517029096662845,1.1020058156956,117.532983333333,0.662612805298286,0.553069592005565,4.44716053305661,3258.366,0.093536453,19.9106308254749,23.1360073127978,76.05335634,3.927088931,41.3995727649914,12.1307323676951,7.00575369447141,4.56025925628141,82.5,4.83872295477387,1.1985,17.6628443691775,1.1887739228211,1.52066806891111,81.9122211543954,1004,61.5564267244975,6.57567750215906,21.2060278065754,0.772909272367109,0.261398936356704,1.03380935892074,57.00858397,1.60954593240421,2.123311,19.7124552837356,1.7930043510486,1.08479771247431,12.451246332304,17.7972711674036,70.3573969508096,16.4545943176354,85.2725036560219,2.70946562461305,1.03632346543251,1.70940431948262,5.26702328260053,932856.254861521,3509118.50596027,50.7013467629687
"IND",0.47511014342308,2.3,-0.136969581246376,0.188364565372467,5.94048119047619,3.61658227027027,4.09865814174589,17.9465103149414,NA,18.8193889009923,13.3617442652954,27.0856895446777,34.4184659748952,0.106820002198219,51.1333333333333,1273.99911297666,0.64558,259.26325,0.81842,87.8928947368421,81.450267944453,1365.38501921421,33.34,3.4,9.96866781580891,0.898371808827245,10.4381382616786,50.14216,5.9881,0.446289901288334,0.0755169755575548,1.43851733922189,106.032853333333,0.129386646368524,0.135266053797495,7.5684334895189,16019.97,0.089658277,41.7181523329287,3.04795052250107,40.55734,0.235684515601655,11.6168877138471,0.155476351432069,2.3337616204965,3.76638321621622,52,3.54721789189189,1.22948333333333,11.7641091094749,2.67725610694308,1.42688048894949,30.6730142239807,925,3.41044757028525,0.225794630077335,7.08990091741745,NA,0.294871320117601,1.69310552864245,35.08560141,4.02043857542343,0.49066436,5.11126678961902,13.6339798815437,0.151753639339439,3.95949816488372,5.71829799326861,80.6905011585881,1.67006594215974,32.385571823164,1.84035437740847,2.21572651974031,0.0555186843193812,2.5146100142318,466261.662493114,347137.053041442,6.49222093715787
"BFA",-0.826227486133575,3.6,-0.485633552074432,-0.741778969764709,4.73992063492063,3.83821678161621,5.32757840997187,16.2494602203369,NA,17.5436934870436,7.27540016174316,25.3375301361084,10.1078796386719,1.85845994949341,0,0,0.25126,NA,0.33764,39.2659473684211,33.2233699306427,NA,19.59,2.3,NA,0.110251846718433,2.020444006198,31.57739,3.249375,2.8467837946076,0.343785005506434,NA,NA,0.448059087370992,0.043031789315267,6.56349534663773,68.58,NA,62.1486454945986,0.78069509689207,NA,NA,12.2414518429978,0,0.414120455265829,2.71974635124207,NA,2.8129186630249,1.23037666666667,5.71514773765883,1.45446277723656,0.00777800567260982,NA,150,0.0945015829015136,0.00729075532225139,8.4135316418781,0,0.0297695861816815,3.45823482113591,NA,0,-0.5773888,0.173820689194169,0.850387467106031,0.0136185157449993,0.488258178324487,0,NA,0.283504748704541,6.20560394386606,0.0143153731893192,0.14492929656948,NA,NA,2560.31263003642,10492.8524511629,0.543509381918077
"TJK",-0.772318005561829,3,-1.17822289466858,-1.27723121643066,NA,4.33421468734741,5.43682120015444,NA,NA,NA,11.6127775340439,22.0360698699951,35.6398418742497,0.843169987201691,0,0,0.08969,NA,0.4476,69.4125657894737,NA,2159.79899497487,20.3833333333333,2.5,10.803664921466,0.0387995421654024,67.0762470166579,12.40895,NA,2.59984467000866,NA,0.00240798396777831,NA,NA,0.046840533378181,2.41157281340128,56.367,0.233755228,52.9186079012787,7.25909175853035,NA,NA,23.3062592450931,0,0.272108843537415,3.18333196640015,NA,3.29608154296875,1.24339666666667,7.20980480310222,0.298234443124995,0.00257615740564096,NA,79,0.424589815909987,0.0177408767541292,2.80305852715241,3.43747280480376,0.0510464352301747,4.74626418925402,4.307008379,0,-1.0141605,0.857393943849584,0.169291098199055,8.30713470725034e-06,0.0387995421654024,0,NA,0,13.6424882101954,0.0713875863993929,0.0454976906580871,NA,NA,334709.3390816,43615.479278452,2.10070419822945
"PRY",-0.462065368890762,2.25,-0.0789393484592438,-0.582174599170685,3.71047619047619,3.94218976605505,3.40649008750915,13.3869600296021,359.674409806403,15.3586141131596,NA,NA,NA,NA,0,0,0.11944,133.19638,0.67115,76.1168596491228,76.4831139543648,6505.89970501475,23.0383333333333,2.7,12.6152758132956,0.383691445348992,81.3991800705918,52.55267,2.5825,NA,0.0113831416843544,0.00221562205807751,NA,0.0578519771601462,0.0084126845350676,3.2762143441969,127.416,0.249188693,44.9855191991991,9.54634317823625,0.76,NA,20.1632742120218,0.0194216240362019,1.18973341591704,3.29204760550459,34.4,2.69323511009174,1.33767,22.0217849545059,0.0115399699773943,0.0951652340690209,NA,122,0.0633403912626455,NA,1.77371758648835,0.0633403912626455,0.0468327461470262,1.25029211857441,1.689737942,0,-0.44066167,0.894995433359119,0.0846264465008915,0,3.93700787401575,0,NA,0.0917523021486721,119.027759241959,0.0806538258489942,0.00219808951950368,NA,NA,34781.3140035637,195135.444838363,11.0026299178113
"TUR",-0.247911587357521,2.7,-0.229510217905045,-0.511972904205322,4.22675044091711,3.08003441176471,3.06467105197125,10.5356798171997,461.724536665477,15.451477310999,19.8307991027832,18.4952964180627,127.577972412109,2.94115996360779,33.6,285.089316364831,1.422234108,2701.79077889506,0.92253,93.2616666666667,84.9124483394202,3823.97749912106,30.1926666666667,3.4,18.4817509013853,1.04316933088269,18.7976229667731,49.58649,4.81277777777778,NA,0.0472032950048078,0.117327017531729,28.7424466666667,0.0843557301151955,0.0659349143013907,3.45749037178365,3456.771,0.074843817,35.4066619395413,12.747985232219,52.59867383,0.926575588,24.5648811861744,0.305385031175191,1.44822123923453,3.93964026737968,75.5,3.60069853475936,1.35288333333333,8.83563842423043,1.12837770959121,0.91149514604766,64.0077559394967,647,2.76002040572239,0.55400904485718,13.0373114099835,1.01326860130489,0.357931539623167,2.29344112622231,30.28799741,0.326367841980249,0.6080265,2.1920737328801,0.934484399723939,0.120274905248585,2.53851091925827,0.765107910950363,60.1141013965227,16.0032976233192,111.687462929198,2.90162885620574,0.116953190358486,0.102789521348338,2.34386835189844,814793.37744724,387672.546609106,52.5051064329937
"MAR",-0.0359151102602482,2.325,-0.0642079934477806,-0.127505928277969,4.06688273809524,5.02414805102041,6.02096928801329,NA,356.509747151194,20.3557105854321,15.1024599075317,24.5713195800781,47.4687004089355,1.79668998718262,0,0,NA,1083.42555,0.56184,91.0428070175439,84.3341531242426,1150.89852008457,28.8583333333333,NA,13.9818584070796,0.740235654949364,8.44477413037394,81.53062,3.72558464285714,0.611956051334519,0.0454054064803277,0.00603656676134055,49.1841033333333,0.0856053015802717,0.0525825698825172,4.30950179829124,396.685,0.123723654,41.3301383586678,NA,NA,NA,NA,0.0216393341267756,0.643557559131669,3.77642478571429,36.7,3.48556866326531,1.36839333333333,8.27391765970928,0.975417583494658,0.259863365684947,6.98233,286,0.822484061054849,0.168768166177193,15.0648499439102,NA,0.245546135039748,2.18486945827541,48.17134204,0,-0.36627805,2.59645710756377,3.51867295165779,0.00665367131800412,2.98482118931195,1.90817748833016,64.2015013752809,12.0109204657913,58.4016746836753,0.0881634487872453,0.359230210775185,0.0575163346964047,1.29816864295025,79160.5675792391,324737.131880073,9.25680756483629
"TUN",-0.300515085458755,2.85,-0.6191326379776,-0.138983190059662,3.58666666666667,2.98568698969072,6.73398856321206,51.0610008239746,371.425620374612,14.6433531246855,14.3456296920776,37.9281005859375,38.1219482421875,3.10409998893738,0,0,0.74658,1703.91532,0.59507,78.4831929824561,82.3945565879896,1708.66773675762,12.5603333333333,NA,11.6509519492294,1.75907186896974,1.98332175963104,81.7126,3.50875,1.19543085598163,0.0435442630172688,0.00755430533087195,18.2754033333333,0.0849269922941092,0.0791916385762385,3.11842913882108,176.873,0.163329575,37.4586652677467,9.95751572556216,18.94934,NA,20.4876367270248,0.0201199146915617,0.271088481212864,3.36001516494845,42.6,3.23353765463918,1.37015,8.78228969017107,0.728013156896077,0.141518311527883,5.24184,292,0.917776627288558,0.0738914362282542,28.0370661435041,NA,0.307111587709808,0.499748567494944,21.89367436,0,0.3043773,5.91238966694178,2.17613246258464,0.132631653351257,5.87730032475173,0,36.4098419850825,4.63594860450887,31.2808867134184,1.48797038640815,0.391217239439659,0.0591646836386042,0.933445891350399,17139.8706984972,560675.133353914,15.0164855613254
"MWI",-0.859506547451019,3.025,-0.772310614585876,-0.155495509505272,NA,3.580186,3.32295989990234,16.8033199310303,NA,68.1337417400881,9.90490643773586,NA,2.70813684546823,NA,0,0,NA,NA,0.46247,47.6708771929825,36.7339170076123,NA,14.5323333333333,NA,NA,0.312093628088427,46.4748436179766,8.14487,NA,0.87249658455203,NA,0.00296920216582444,NA,NA,0.0352136025718012,4.99955846449336,40.074,0.248014672,61.8951401907777,0.593245432805679,NA,NA,NA,0,0.538014759445949,3.784233,NA,3.869108,1.41465333333333,6.5442564812043,8.07704536621549,3.08828312213912,NA,195,0.127551020408163,0.0124769177022508,18.1414383390727,NA,0.0464059876697662,-1.52673061169173,7.275203935,0,-0.7134903,0.128895881149996,5.90134134962935,0.119423107577068,0.46814044213264,0,NA,NA,8.89466840052016,0.00858448696248504,0.262932964333387,NA,1.74457886655376,NA,27184.2643737908,0.644302863820941
"DEU",1.18541669845581,1.55,1.45697498321533,1.55120778083801,4.91977488095238,4.38370929963899,4.47499133925052,25.3255500793457,482.349069356082,11.3628759285885,17.0788497924805,35.9326244279939,76.3156814575195,12.6853103637695,72.8333333333333,14242.1627333333,3.105254984,5997.46138347707,0.92384,96.8748771929825,85.7844342743873,6088.02650260293,21.7693333333333,4.1,17.0998614732725,1.56439130237235,23.9870421652114,81.80798,5.097125,NA,0.160675338835831,0.710302546154258,53.6398,0.352356723985242,0.200990516111284,1.34026671910679,6017.222,0.089354246,23.3916196519406,16.5700271072673,62.77857639,2.119363047,47.68587113551,4.44455222048126,6.10714928656876,4.82109706137184,89,5.13623410830325,1.42899666666667,11.8294544521589,2.99099916499846,1.08323002342636,61.7452357071214,1797,10.8006474024008,2.82743370611887,17.4954488965174,0.93781795576787,0.476899774801078,-0.265972946432877,56.863832,1.76976297976883,1.9266979,13.602878533961,2.42143969419931,2.7131676554607,7.28523398736677,14.8717025465284,75.5601349641298,7.39108097856394,47.4795227764176,1.83505078134566,0.974649823752264,1.83102596793594,3.11490066862619,354954.310606697,3731319.44269929,456.519746884127
"SLV",0.0504390224814415,2.4,-0.307905405759811,-0.369357317686081,4.42349206349206,2.91963896808511,3.17218995094299,13.8670701980591,360.504686515173,23.6931891197259,11.1111402511597,22.3701801300049,32.3802604675293,0.467599987983704,0,0,0.1428,57.61826,0.50897,63.2873333333333,NA,1165.61514195584,21.0343333333333,2.7,11.5962732919255,0.300529683567287,27.4477239287349,61.6065,3.6525,NA,0.0607794594284637,0.00221562205807751,NA,0.269010924821226,0.112435086131239,2.07217157310763,84.22,NA,42.2390029507487,5.37838747826754,31.49,0.0518781118685258,13.7970611192181,0,0.378721490912353,3.26935131914894,NA,3.1137355106383,1.55467666666667,9.83017095981403,1.12130564157607,0.941805402753372,NA,90,0.112698631337733,0,1.16361909285205,0.0500882805945479,0.0414330956314083,1.08382795378988,NA,0,0.08549129,2.16593150447798,3.08018191949398,0.0021482057972228,1.91587673274146,NA,NA,1.13950838352596,76.1341865037128,0.508970179149259,0.125861280501413,NA,NA,9437.44871374446,347132.696079384,9.04126819469664
"USA",1.21720099449158,1.5,1.39373278617859,1.3276778459549,5.32273916666667,5.31741411928429,5.38242927838381,23.3894901275635,489.413226767651,14.545969187823,15.9230003356934,20.357335799095,79.361930847168,5.3015398979187,97.6333333333333,36142.7937877571,3.447162913,5041.47879892556,0.91358,99.65,95.382634472924,13177.3216789475,21.768,3.8,10.1135743979191,0.183797501688718,17.5323356322518,191.97903,5.62641,NA,0.457569542630387,11.4255345628103,184.876453333333,0.629230682950447,0.580494082933326,1.1630886035083,29167.779,0.091044587,30.3135541189209,28.6733086567984,69.63712015,2.703357984,52.2989028577364,2.90053175148615,8.47767584843186,5.18134897415507,93.9,5.50964690854871,1.61333666666667,19.2714801067794,1.75079764316822,1.61170964851821,79.4870712313192,3213,9.86593965345423,1.80840500060015,11.7930816741309,NA,1.26297712317813,1.76884543766268,45.31345016,8.45464714201018,1.4802996,9.9820553330888,2.05608537693006,4.09396482693498,1.05909928401945,21.1219440697848,89.7873201600379,0.707268659098923,17.217839721003,2.60973759985095,1.76509117585412,3.59144542530875,2.1029679669363,838200.407535074,3793118.46264557,401.015522065249
"BWA",0.430828422307968,1.65,0.497434794902802,0.390436381101608,5.03984126984127,4.80367,8.05833660991541,NA,NA,11.7090648210668,12.1942100524902,18.1385192871094,20.5658232475186,4.24235010147095,0,0,NA,NA,0.39852,84.6878245614035,79.162762720659,969.58174904943,30.225,3.1,14.0985915492958,0.231311924129689,0.0601345935410432,30.08313,4.91428571428571,2.99091540519241,NA,NA,63.848,NA,NA,0.692189062969433,53.642,0.155236006,51.0472760285123,17.4590507429328,NA,NA,21.7646193149025,0,0.62766391584479,3.4520958974359,43.9,2.33853102564103,1.74034666666667,4.67719160158715,2.14605327820486,1.17921767063616,NA,160,0.212035930452215,0,8.55672793706424,0.231311924129689,0.122354800593158,1.04865990359908,20.12242622,0,-0.87245,0.397754055665514,0.438534429561765,0.007335797497959,0.462623848259378,0,-16.2611684721944,0.250587917807163,28.991094490921,0.267533447541735,0.205230942482061,NA,NA,10.4005872163791,127138.781540432,10.6208258432009
"IDN",0.58032637834549,2.175,0.301378756761551,-0.153604462742805,6.04663888888889,5.40398933333333,1.27517088245674,10.5510196685791,368.986175455869,20.2183981179812,13.1322711631193,19.4186992645264,44.8813032250905,0.0955199971795082,42.4666666666667,198.456860180147,0.28068,395.34168,0.80346,80.8054561403509,84.6000707936389,1379.23828054625,30.247,3,13.2289590679135,0.818045728894663,5.24399548528334,36.01284,5.73604166666667,0.0048275958964493,0.0157010691136793,0.11829574727327,47.29207,0.0457642914146182,0.0478727945494078,1.73322857532215,4658.321,0.09118409,40.2024644034337,6.18876017366026,7.96831,0.01661,11.1322378110513,0.00113294452565454,0.600129588112796,5.02413856521739,48.5,5.16310615942029,1.7439,9.25207317355374,1.96781201620494,0.788647157189943,7.51361,349,0.388029587140672,0.00694031175610268,1.59735664416428,1.0069852246546,0.540900319803673,1.09554710454062,29.43553768,0.69877222437355,-0.18175171,3.70068328120043,0.99627445950883,0.0673433834498279,2.27511759118984,3.21377472333846,75.6015318386339,1.10618422731244,27.1789118607634,3.08734385808168,0.0255626338395382,0.142803457728228,0.531250025998675,189655.826428194,292680.589611509,10.230288860582
"COG",-1.33428740501404,2.8,-1.23940634727478,-1.02058732509613,NA,NA,3.34005209256916,NA,NA,26.1709820744599,NA,15.1306400299072,10.3812103271484,NA,0,0,0.38339,126.96941,0.27604,57.5064912280702,39.067467667153,839.195979899498,27.466,2.6,5.07651715039578,0.286659891069241,13.6090704718504,13.79005,NA,NA,0.0299939009788101,0.00240798396777831,NA,0.0430509261489152,0.076488226843561,12.8273222461386,40.403,0.52647806,59.5027818910444,NA,NA,NA,NA,0,0.435828574586686,NA,NA,NA,1.76474,1.72121476191142,3.16918003044176,0.259416402101711,NA,146,0.104239960388815,0.00618765933222781,12.6723263124025,0,NA,-2.74869122617356,27.32233165,0,-2.1804597,0.298113736140345,0.215014195987604,0.00407596546756024,0.807859693013317,NA,NA,0.20847992077763,1.09451958408256,0.00864075394849393,0.504514052407094,NA,NA,43.8837458661621,16789.0825175229,1.38782480810433
"JOR",0.386213511228561,2.35,0.217705458402634,0.257768124341965,5.12214047619048,4.90692977358491,3.16022992134094,16.2156105041504,359.306981131901,13.8143509691225,13.1090497970581,23.1765995025635,33.0567016601562,10.2570400238037,22.8,0,0.69547,576.00927,0.75905,90.9260701754386,79.8508069420657,1998.22852081488,18.7926666666667,NA,11.7573616018846,2.29460346383891,11.972948793803,82.00943,4.26209375,0.856485084496182,0.0967786499120369,0.0101440728543135,47.0049266666667,0.234290612297012,0.0976667856562517,1.7153938570658,124.284,0.109456871,48.8726797818602,7.79734015446499,NA,NA,21.2353204749735,0.0590452384935591,0.450614163612355,4.97532729559748,57.5,4.77993722012579,1.85433333333333,6.68756336736973,0.199791669406023,0.137664681826873,NA,281,0.177156885075798,0.162738566508963,41.5580444787744,NA,0.298339612803215,0.3444871624806,20.47187649,0,-0.023868486,1.09489936589519,0.131706120588591,0.0845384245789376,6.88381039151672,0.680484023310106,30.5409028386101,0.843604214646656,33.1114654248813,3.36683789317214,0.010574855544841,0.0671729252739746,0.263933755794501,813801.116409604,234299.28489505,12.6634790767031
"TZA",-0.455080926418304,2.5,-0.588394701480865,-0.373498290777206,NA,4.56830193939394,3.15504437906936,NA,NA,23.4032224591061,9.35655188158193,13.6907300949097,4.01880516037168,0.419679999351502,0,0,NA,NA,0.4791,61.1499649122807,55.0703761109536,162.959667852906,38.0716666666667,NA,6.7025171624714,0.256196759110997,9.07011031371316,16.38668,NA,0.130932455230978,0.00194489392921253,0.00782506752053289,9.44239,0.00956538709658057,0.0258449614087934,8.543077769966,269.672,0.218977109,62.4832392725391,0.144468923089442,NA,NA,3.101280169335,0,0.971050002152686,4.15270415656566,35.9,4.28011848484848,1.88004666666667,8.60566251578245,0.250797388705718,0.0363914328973049,NA,245,0.00866123318638108,0,6.18529176184402,0.0053584824777623,0.0108234307626033,1.54909202481623,6.86634266,0,-1.0032604,0.315232502176608,0.290940391643607,0.554025093020212,0.504387369499776,NA,NA,NA,10.4115314542921,0.0847875682745861,NA,NA,NA,2006.61147946737,31175.0492556889,1.28529719916615
"CMR",-0.906262576580048,2.975,-0.913473010063171,-1.03819787502289,5.41761904761905,3.66311970658683,2.83907623667935,NA,NA,16.9982810012533,10.9454803466797,31.0328197479248,16.0404396057129,1.77322995662689,0,0,NA,NA,0.39885,60.6084561403509,42.4677475942319,357.219634539592,19.7606666666667,2.1,9.36757775683318,0.299926322446877,38.8851453869986,14.09109,4.89625,1.04996621459078,0.00703089708557703,0.00481596793555662,NA,0.00958468916187211,0.0453759483528266,11.5996997687308,163.156,NA,61.0336333768049,NA,NA,NA,27.2241316356393,0.00775061617398583,0.652947094634704,3.78577751497006,NA,3.90276606586826,1.96502666666667,5.00087653310492,2.59326142942138,0.190242980636679,NA,200,0.280365910113385,0.0245164137389983,10.2968937703793,0,0.179966846803148,0.401336911192249,NA,0,-1.3758762,0.0765106628909691,1.53812656551841,0.0415589134250125,1.23882611445449,0,NA,0.410768659003332,4.82490170892802,0.0120223497316064,0.436015864168403,NA,NA,23979.5943889345,77678.1488531729,2.76531704541981
"ITA",0.611036896705627,2,0.644031763076782,0.390358686447144,4.22042051587302,4.07886464516129,3.95585499648232,22.7849407196045,476.773706230324,10.0423317337566,16.839879989624,23.3806973486402,75.9496536254883,4.80108022689819,55.5,878.376033333333,1.310837998,2888.7057890079,0.76239,94.6954736842105,87.8634411497524,4453.63620952704,23.1926666666667,3.7,17.7145469172822,6.83733553050945,18.8669545030481,63.46744,4.55955,0.00305698388338293,0.0825969339194326,0.264967071150647,NA,0.136469334194205,0.104275256951128,1.34026671910679,3597.954,0.071893009,21.73690404538,14.9306548942107,53.20179244,0.761145497,37.4569096994438,1.68154466196696,3.21902358733093,4.42681903225806,74.4,4.41199348387097,1.98391333333333,9.33460320745731,2.11167577181944,0.76384528287286,42.9149940136629,1416,3.87733592013387,0.974798093583186,21.2278978552811,0.48502510069356,0.603414724013675,0.339122303123034,35.11549965,0.184989654809304,1.4565064,7.73971295042159,1.35309363484607,0.744922854071951,28.7671739137286,9.66074889504256,62.8035050407985,14.5991695843137,36.8008855933794,2.34397632779903,0.518603762885189,0.996124337160279,8.57455904246261,210043.127193058,1226741.2283356,154.637791286605
