"uCode","PolStab","GovEff","RegQua","RuleOL","PolicyDB","EntreprenPCplus","ExpEdu","GovFundPup","SchLifeExp","PISA","PupTeachR","TertEnrol","SciEngGrad","TertMob","ResPPop","RDExp","RDCompExp","QSRank","ICTAccWIPO5G20","ICTUseWIPO2","GovOLServ","ElecOut","LogPerf","GroCap","GDPEner","LowCarbonEner","ISOEnv","FinanceSSGEMplus","DomCred2Priv","MicroLoanIMFFAS","MarkCap","VenCapInvPB","VenCapRecPB","LateVCInt","JointVenPB","AppTariffWTO","HHI","DomMarkSc","Demogdividend","KnowIntsEmp","FemEmpDeg","GERDPerf","GERDFinBus","PublicPrivCopubs","UniResColl","THEunirank","StatClustDev","PatFam","IntelPropPay","HiTechImp","ICTSevImp","FDINetInfl","ResTalBus","PatOrig","PCTInventors","UtilModOrig","SciTechArt","CitDoc","GrowPPP","UnicornVal","CompSoftSpend","HiTechManuf","IntelPropRec","EcComplexity","HTExpHKG","ICTServExp","ISOQual","CorpIAs","TradmkOrig","BrandVal","IndustDes","CultServExp","FilmsOmdia","EntMedia","CreaGoodExp","TLDsMix","GHRecSentNoBot","AppCrea"
"KEN",2.775,-0.303605198860168,-0.390806585550308,-0.326221644878387,3.50713659615385,3.73002761904762,4.02242346098974,16.2156105041504,10.7347898483276,397.349853331189,30.6507400234659,10.4975595474243,23.1765995025635,1.29358994960785,200.85225,0.80874,0,0,57.6256140350877,66.8682866754542,0.77704,230.49001814882,2.6,17.355,8.35892323030907,28.4521552166216,0.355264213433571,3.76966,31.63983,0.249361471705889,18.7404866666667,0.25840120978799,0.289609284669713,0.077448609603021,0.0967015614806595,11.0106782505367,0.245612813,375.356,57.7734285444624,15.8389575560147,1.92629846681669,0.0517896488871676,43.23,1.90579945157351,3.60561913461538,35.4,3.71811209615385,0.00703905620334425,0.349358823639358,8.68205466604867,0.488394874916981,0.582926666666667,12.90051,1.04000733448699,0.0159845586589797,0.976976586942321,7.41163055872292,371,1.93748316035826,1.71435428845725,0.111759324704845,12.35578879,0.353485057124359,-0.24720798,0.585010369124608,5.60477828292826,1.59295889249246,-16.4643417970462,16.6057369440402,1.74395261524747,0.452675368729873,0.0102307172939209,1.36660903537723,0.0768652608642972,0.177659465081932,5.64754463498837,411718.754642702,30458.0214522489
"ZMB",2.625,-0.658970057964325,-0.49810004234314,-0.529127418994904,5.15876953488372,4.22420634920635,4.07374933049157,9.38825988769531,11.096868248129,376.840788241987,28.6449335532982,11.5724296569824,13.6907300949097,0.699289977550507,94.4866,0.3109,0,0,66.638350877193,72.3827469476483,0.49584,945.55177442878,2.6,30.1066666666667,4.15861214374226,60.8538009538455,0.165592288130581,3.58,12.97509,1.57794584292247,15.6933733333333,0.0433790009933245,0.103794313381504,0.00755430533087195,0.0359619334585769,6.46556776566214,0.234807712,88.56,61.7133619681594,11.3087811539987,4.43549469027076,0.01597,2.08604,2.28981667545687,4.19747445298281,38.4,4.47328445197169,0,0.238601355984156,5.16694581179082,0.456775999112784,0.6241,5.57274,0.0591401029037791,0.0112917795844625,0.0427746488914237,7.19286359530262,171,-0.205698299350114,0,0.0319910279563947,10.10574566,0,-0.8095304,0.186433537251992,0.224496781846262,0.449464782068721,35.8627278333176,15.9205157016973,0,2.02259151930924,0.0686544470685444,2.68814949724078,0.0634294986316351,0.0442376456508147,0.931388806009958,31969.5802331221,2006.61147946737
"BOL",3.075,-0.639481067657471,-1.17711877822876,-1.21933794021606,1.826018,3.71047619047619,8.31589071412357,13.3869600296021,9.41360949617751,360.504686515173,18.1774014319272,19.0357612047581,12.4324197769165,2.26072001457214,63.0569,0.11944,0,0,69.4608421052632,73.3393459236387,0.59869,933.715220949263,2.4,16.92,9.3402489626556,9.47180870727107,0.351346704442667,3.249375,74.18684,17.3416616921972,18.0250266666667,0.00994358464102683,0.0234417410149435,0.0086250080574459,0.00604043944982041,5.1909153853772,0.172607718,139.158,47.8493409668744,15.4903499380185,14.2053059478602,0.04405,11.09,1.0369677706055,2.71239466666667,34.4,3.12758133333333,0.00886069219727445,0.198156369375907,8.7093937430763,0.582294547411131,0.6635,4.03,0.0798313960914549,0.0177408767541292,0.0558819772640184,2.22768364017879,179,-1.94233302848561,0,0.306336758777126,10.39866978,0.0150336666953035,-1.045954,0.574113388452416,0.384629740793399,1.76420898400999,48.8175352873456,38.0077276791417,0,0.24747732788351,0.0156528537527811,0.491933883102243,0.0768652608642972,0.081305855216385,6.06941597974085,307360.001448807,3626.10892021118
"JPN",1.2,1.63126504421234,1.46932590007782,1.53553938865662,4.49172858823529,4.1127275,3.23762129257915,25.3255500793457,15.5119800567627,532.689457570431,10.5767411882926,64.6288299560547,19.6262397468377,5.12114000320435,5623.00566134843,3.44124934,6639.35850415159,73.9333333333333,97.6641403508772,92.1109686181322,0.94274,7833.45396059509,3.9,26.5933333333333,14.268746203217,16.475455807406,3.36434429592351,4.690025,195.67968,1.00163799370728,129.760603333333,0.286042232880388,0.207336332972138,1.08494910426743,0.19378988815565,1.41129854775376,0.105989966,6572.198,20.8125401557498,21.3390355404808,22.9411764705882,2.723354212,77.96210796,9.0718581950889,4.8139048627451,76.6,4.14094066666667,12.3174321335146,2.99326621087937,13.7740483335937,2.42489587174321,0.770843333333333,74.8747196924626,35.7808940691046,6.64014173036175,0.448245816255163,11.9043887600465,1364,0.118560357361264,0.246507094711124,0.327133977028257,53.66548307,5.0889580271934,2.2851527,11.074133486687,1.13120279104772,6.20901727418718,65.3707322095805,40.115187296576,17.8429979910355,3.25572126862318,0.427748634708654,8.39760169464596,2.15631164886006,1.73233674093784,74.0038242918304,1581584.16788451,481680.88045228
"LKA",2.925,-0.25227889418602,-0.507761836051941,-0.0906768143177032,2.8674648742515,5.04681591269841,1.82774571561927,6.30553007125854,12.9488373292296,378.76482780553,16.3108915219586,26.4119938925782,25.3900699615479,0.494949996471405,94.4866,0.10506,0,3.86666666666667,73.9260350877193,77.1188647446784,0.54937,747.520288548242,2.8,32.736,25.3073263558516,22.3708545257623,2.04984932194877,4.25117857142857,47.00849,1.08978383903493,21.2621333333333,0.0239216996637247,0.0227646881295172,0.00495395945339283,0.0127579739156394,5.52278909153421,0.186051282,314.837,36.9019677328897,19.952389198907,4.18070001942184,0.05109,40.26491,1.21296592880797,3.61605292215569,30.2,3.53153639520958,0.0315270438982559,0.2607458127789,6.23530412088413,1.3879692524557,0.901573333333333,20.01779,0.58073832245103,0.0519173739944659,0.0223154512184236,4.40450199063642,277,-0.988581193810838,0,0.421359619564325,9.402746407,0.0408180671225579,-0.21875101,0.711592155094043,5.07347265918693,4.08086388749372,31.8955111783916,25.0031391260673,0.191382725031325,0.376695128076344,0.154153814406651,2.60232899770865,0.0768652608642972,0.584708896758489,5.477969986494,896364.660824773,32613.5797312868
"BDI",3.3,-1.20011341571808,-0.985730171203613,-1.25105631351471,3.9971125125885,3.72852821869489,4.43794770504428,18.0420303344727,9.92035007476807,413.997479102867,24.8878211972382,6.02545976638794,19.6724605560303,8.63412952423096,22.4816,0.21312,0,0,24.3279649122807,39.1937059337964,0.3146,1088.2070949185,2.6,21.796,6.87333333333333,43.2033152807211,0.635677393722686,3.061875,48.53442,0.883315376367861,30.8268266666667,0.0806217534867049,0.0287572815426806,0.00310057827930566,0.0242964057769758,8.2146966745687,0.288121919,13.174,64.5267784498184,2.74895733659557,0.715814824725716,0.01877,8.80793,0.799886995008946,3.31386375427246,36.4,3.45979571342468,0,8.28850544275187,6.86214230963378,1.74171753013808,0.95173,1.5273,0.0845094228006423,0,0.302327925022675,5.08577501138606,71,-1.41206973920777,0,0.0608062537596604,6.172001747,0.00119103557686049,-0.7999168,0.0411200953473915,0.554125993432137,1.35081446166071,2.48643928448437,9.69408025427096,0,1.19189511323004,0.480252385727491,1.74457886655376,0.0768652608642972,0.0218821229712253,0.612803507959637,11787.7745766268,3465.86618916071
"CHN",1.9,0.679014027118683,-0.356507807970047,-0.0401299707591534,5.20036533695652,5.91695734126984,4.02356966277714,25.2646408081055,16.5924301147461,579.027493995812,13.282940894424,74.5932998657227,30.5260104319401,0.338109999895096,2129.08155809516,2.577284878,12498.6921996685,85.1,91.8645263157895,90.6972771761819,0.92576,6747.70518740969,3.7,42.2586666666667,6.94574080020213,18.3845291304955,9.83443329559448,5.23509583333333,194.67403,0.605169085741427,76.2470233333333,0.188691164634692,0.207689285972793,6.52372085576636,0.171086545247042,2.66214316468858,0.074202633,37072.086,26.9521869043444,47.68587113551,21.8301631657242,2.002840061,79.27463927,7.65740355224465,5.18300335869565,81.8,5.31470222826087,1.54084857212041,1.419224413971,17.9768799594813,1.15748750191608,1.07819,59.207239497093,44.0721809014605,1.84093818999017,88.5081625883207,20.3658623364221,1455,5.44568911179723,3.59592429833507,0.329586043756494,48.39965583,0.370312918415165,1.3950942,23.8937626560926,2.7043112095649,18.3496472383073,62.7618002821142,202.332963008877,9.25025592665104,23.2797761215246,0.613310278465884,0.747679427502467,0.407667975966516,9.50602571463628,26.8120264990068,3421627.13517133,735483.403951405
"ZWE",3.9,-1.17033493518829,-1.33835864067078,-1.27714252471924,2.90993299492386,3.73949910714286,0.384771297211919,8.15983963012695,11.6127775340439,402.619963973593,12.8333280712279,10.7003622860638,30.2240295410156,0.466899991035461,187.83669,0.08969,0,0,58.1509122807018,62.1881531807908,0.41003,533.700980392157,2.5,33.4393333333333,6.14200298953662,21.7933063601371,0.920754534110321,3.20518518518519,8.25505,0.601444535416634,18.0250266666667,0.032969242116996,0.0253364086479928,0.0086250080574459,0.0183952397162544,47.5443414971126,0.254027683,86.162,61.608063905443,8.95708750364462,9.53812820007499,0.0493557253926562,21.07,1.6452612369602,3.68070951269036,36,3.4589943248731,0,0.0495549422886108,7.97940994152588,1.27037106255813,1.16076,6.32054,0.375570928387105,0.00128943153594392,0.0969215299063496,6.7082936793482,195,0.9709369660059,0,0.0922255254931739,8.314228317,0.0438116869404946,-0.8866535,0.139518972986108,0.854018565596626,2.48361420385021,46.5419253172139,13.4720926569826,0,0.314994972195636,0.436015864168403,0.541252360536857,0.0768652608642972,0.121094022724774,6.2139679500188,66620.3713577815,5785.11105594734
"KOR",1.425,1.40480732917786,1.122523188591,1.24850225448608,4.30912452261306,5.86126670634921,4.86627006530762,38.1745796203613,16.5924301147461,523.513437458543,11.4934016890977,102.813056945801,30.417982241169,4.36246013641357,9480.32265774564,4.958960136,10096.7919453964,76.9666666666667,99.5733333333333,91.9069739224724,1,11623.1379377056,3.8,32.1976666666667,8.41124602486268,17.5485064818271,6.97808254735438,5.3981875,176.11808,3.17741563689535,117.532983333333,0.662612805298286,0.553069592005565,1.1020058156956,0.517029096662845,4.44716053305661,0.093536453,3258.366,19.9106308254749,41.3995727649914,23.1360073127978,3.927088931,76.05335634,7.00575369447141,4.83872295477387,82.5,4.56025925628141,12.1307323676951,1.52066806891111,17.6628443691775,1.1887739228211,1.1985,81.9122211543954,61.5564267244975,6.57567750215906,0.772909272367109,21.2060278065754,1004,1.03380935892074,1.60954593240421,0.261398936356704,57.00858397,1.08479771247431,2.123311,19.7124552837356,1.7930043510486,12.451246332304,70.3573969508096,85.2725036560219,17.7972711674036,16.4545943176354,1.03632346543251,5.26702328260053,1.70940431948262,2.70946562461305,50.7013467629687,3509118.50596027,932856.254861521
"IND",2.3,0.47511014342308,-0.136969581246376,0.188364565372467,3.61658227027027,5.94048119047619,4.09865814174589,17.9465103149414,13.3617442652954,406.75849314611,18.8193889009923,34.4184659748952,27.0856895446777,0.106820002198219,259.26325,0.64558,1273.99911297666,51.1333333333333,87.8928947368421,81.450267944453,0.81842,1365.38501921421,3.4,33.34,9.96866781580891,10.4381382616786,0.898371808827245,5.9881,50.14216,0.446289901288334,106.032853333333,0.129386646368524,0.135266053797495,1.43851733922189,0.0755169755575548,7.5684334895189,0.089658277,16019.97,41.7181523329287,11.6168877138471,3.04795052250107,0.235684515601655,40.55734,2.3337616204965,3.54721789189189,52,3.76638321621622,0.155476351432069,1.42688048894949,11.7641091094749,2.67725610694308,1.22948333333333,30.6730142239807,3.41044757028525,0.225794630077335,0.5324673838484,7.08990091741745,925,1.69310552864245,4.02043857542343,0.294871320117601,35.08560141,0.151753639339439,0.49066436,5.11126678961902,13.6339798815437,3.95949816488372,80.6905011585881,32.385571823164,5.71829799326861,1.67006594215974,2.21572651974031,2.5146100142318,0.0555186843193812,1.84035437740847,6.49222093715787,347137.053041442,466261.662493114
"BFA",3.6,-0.826227486133575,-0.485633552074432,-0.741778969764709,3.83821678161621,4.73992063492063,5.32757840997187,16.2494602203369,7.27540016174316,360.504686515173,17.5436934870436,10.1078796386719,25.3375301361084,1.85845994949341,32.94427,0.25126,0,0,39.2659473684211,33.2233699306427,0.33764,122.328042328042,2.3,19.59,8.69439071566731,2.020444006198,0.110251846718433,3.249375,31.57739,2.8467837946076,18.0250266666667,0.448059087370992,0.043031789315267,0.0086250080574459,0.343785005506434,6.56349534663773,0.235432252,68.58,62.1486454945986,12.2414518429978,0.78069509689207,0.00973833261557792,4.6,0.414120455265829,2.8129186630249,42.2,2.71974635124207,0,0.00777800567260982,5.71514773765883,1.45446277723656,1.23037666666667,2.18339,0.0945015829015136,0.00729075532225139,0,8.4135316418781,150,3.45823482113591,0,0.0297695861816815,5.59502914,0.0136185157449993,-0.5773888,0.173820689194169,0.850387467106031,0.488258178324487,2.48643928448437,6.20560394386606,0,0.283504748704541,0.14492929656948,1.74457886655376,0.0634294986316351,0.0143153731893192,0.543509381918077,10492.8524511629,2560.31263003642
"TJK",3,-0.772318005561829,-1.17822289466858,-1.27723121643066,4.33421468734741,5.03984126984127,5.43682120015444,8.15983963012695,11.6127775340439,382.650010086047,12.8333280712279,35.6398418742497,22.0360698699951,0.843169987201691,535.37392,0.08969,0,0,69.4125657894737,79.266151183651,0.4476,2159.79899497487,2.5,20.3833333333333,10.803664921466,67.0762470166579,0.0387995421654024,3.249375,12.40895,2.59984467000866,18.0250266666667,0.032969242116996,0.046840533378181,0.00240798396777831,0.0183952397162544,2.41157281340128,0.233755228,56.367,52.9186079012787,23.3062592450931,7.25909175853035,0.0278,15.50052,0.272108843537415,3.29608154296875,39.2,3.18333196640015,0,0.00257615740564096,7.20980480310222,0.298234443124995,1.24339666666667,6.20438,0.424589815909987,0.0177408767541292,3.43747280480376,2.80305852715241,79,4.74626418925402,0,0.0510464352301747,4.307008379,8.30713470725034e-06,-1.0141605,0.857393943849584,0.169291098199055,0.0387995421654024,2.48643928448437,13.6424882101954,0,0,0.0454976906580871,2.68814949724078,0.0768652608642972,0.0713875863993929,2.10070419822945,43615.479278452,334709.3390816
"PRY",2.25,-0.462065368890762,-0.0789393484592438,-0.582174599170685,3.94218976605505,3.71047619047619,3.40649008750915,13.3869600296021,13.8489599227905,359.674409806403,15.3586141131596,56.2770118713379,17.8405494689941,7.0160698890686,133.19638,0.11944,0,0,76.1168596491228,76.4831139543648,0.67115,6505.89970501475,2.7,23.0383333333333,12.6152758132956,81.3991800705918,0.383691445348992,2.5825,52.55267,3.21627115462839,18.0250266666667,0.0578519771601462,0.0084126845350676,0.00221562205807751,0.0113831416843544,3.2762143441969,0.249188693,127.416,44.9855191991991,20.1632742120218,9.54634317823625,0.0278,0.76,1.18973341591704,2.69323511009174,34.4,3.29204760550459,0.0194216240362019,0.0951652340690209,22.0217849545059,0.0115399699773943,1.33767,2.18339,0.0633403912626455,0.0219052465557682,0.0633403912626455,1.77371758648835,122,1.25029211857441,0,0.0468327461470262,1.689737942,0,-0.44066167,0.894995433359119,0.0846264465008915,3.93700787401575,2.48643928448437,119.027759241959,0,0.0917523021486721,0.00219808951950368,5.9126000950806,0.0768652608642972,0.0806538258489942,11.0026299178113,195135.444838363,34781.3140035637
"TUR",2.7,-0.247911587357521,-0.229510217905045,-0.511972904205322,3.08003441176471,4.22675044091711,3.06467105197125,10.5356798171997,19.8307991027832,461.724536665477,15.451477310999,127.577972412109,18.4952964180627,2.94115996360779,2701.79077889506,1.422234108,285.089316364831,33.6,93.2616666666667,84.9124483394202,0.92253,3823.97749912106,3.4,30.1926666666667,18.4817509013853,18.7976229667731,1.04316933088269,4.81277777777778,49.58649,0.230811841283796,28.7424466666667,0.0843557301151955,0.0659349143013907,0.117327017531729,0.0472032950048078,3.45749037178365,0.074843817,3456.771,35.4066619395413,24.5648811861744,12.747985232219,0.926575588,52.59867383,1.44822123923453,3.60069853475936,75.5,3.93964026737968,0.305385031175191,0.91149514604766,8.83563842423043,1.12837770959121,1.35288333333333,64.0077559394967,2.76002040572239,0.55400904485718,1.01326860130489,13.0373114099835,647,2.29344112622231,0.326367841980249,0.357931539623167,30.28799741,0.120274905248585,0.6080265,2.1920737328801,0.934484399723939,2.53851091925827,60.1141013965227,111.687462929198,0.765107910950363,16.0032976233192,0.116953190358486,2.34386835189844,0.102789521348338,2.90162885620574,52.5051064329937,387672.546609106,814793.37744724
"MAR",2.325,-0.0359151102602482,-0.0642079934477806,-0.127505928277969,5.02414805102041,4.06688273809524,6.02096928801329,21.2087707519531,15.1024599075317,356.509747151194,20.3557105854321,47.4687004089355,24.5713195800781,1.79668998718262,1083.42555,0.614792318,0,0,91.0428070175439,84.3341531242426,0.56184,1150.89852008457,3.4,28.8583333333333,13.9818584070796,8.44477413037394,0.740235654949364,3.72558464285714,81.53062,0.611956051334519,49.1841033333333,0.0856053015802717,0.0525825698825172,0.00603656676134055,0.0454054064803277,4.30950179829124,0.123723654,396.685,41.3301383586678,22.6044620194147,9.95751572556216,0.1,25.91,0.643557559131669,3.48556866326531,36.7,3.77642478571429,0.0216393341267756,0.259863365684947,8.27391765970928,0.975417583494658,1.36839333333333,6.98233,0.822484061054849,0.168768166177193,0.161642133122674,15.0648499439102,286,2.18486945827541,0,0.245546135039748,48.17134204,0.00665367131800412,-0.36627805,2.59645710756377,3.51867295165779,2.98482118931195,64.2015013752809,58.4016746836753,1.90817748833016,12.0109204657913,0.359230210775185,1.29816864295025,0.0575163346964047,0.0881634487872453,9.25680756483629,324737.131880073,79160.5675792391
"TUN",2.85,-0.300515085458755,-0.6191326379776,-0.138983190059662,2.98568698969072,3.58666666666667,6.73398856321206,51.0610008239746,14.3456296920776,371.425620374612,14.6433531246855,38.1219482421875,37.9281005859375,3.10409998893738,1703.91532,0.74658,0,0,78.4831929824561,82.3945565879896,0.59507,1708.66773675762,3.2,12.5603333333333,11.6509519492294,1.98332175963104,1.75907186896974,3.50875,81.7126,1.19543085598163,18.2754033333333,0.0849269922941092,0.0791916385762385,0.00755430533087195,0.0435442630172688,3.11842913882108,0.163329575,176.873,37.4586652677467,20.4876367270248,9.95751572556216,0.07,18.94934,0.271088481212864,3.23353765463918,42.6,3.36001516494845,0.0201199146915617,0.141518311527883,8.78228969017107,0.728013156896077,1.37015,5.24184,0.917776627288558,0.0738914362282542,0.161642133122674,28.0370661435041,292,0.499748567494944,0,0.307111587709808,21.89367436,0.132631653351257,0.3043773,5.91238966694178,2.17613246258464,5.87730032475173,36.4098419850825,31.2808867134184,0,4.63594860450887,0.391217239439659,0.933445891350399,0.0591646836386042,1.48797038640815,15.0164855613254,560675.133353914,17139.8706984972
"MWI",3.025,-0.859506547451019,-0.772310614585876,-0.155495509505272,3.580186,4.73992063492063,3.32295989990234,16.8033199310303,9.90490643773586,376.840788241987,68.1337417400881,2.70813684546823,21.7630405426025,1.65798997879028,28.66941,0.08969,0,0,47.6708771929825,36.7339170076123,0.46247,628.776978417266,2.5,14.5323333333333,9.30073349633252,46.4748436179766,0.312093628088427,3.3324537037037,8.14487,0.87249658455203,15.6933733333333,0.0508768572720629,0.0352136025718012,0.00296920216582444,0.0462837390146793,4.99955846449336,0.248014672,40.074,61.8951401907777,8.95402194365139,0.593245432805679,0.0493557253926562,0.8253,0.538014759445949,3.869108,35.9,3.784233,0,3.08828312213912,6.5442564812043,8.07704536621549,1.41465333333333,5.57274,0.127551020408163,0.0124769177022508,0.120726903037235,18.1414383390727,195,-1.52673061169173,0,0.0464059876697662,7.275203935,0.119423107577068,-0.7134903,0.128895881149996,5.90134134962935,0.46814044213264,48.8175352873456,8.89466840052016,0,0.38755483900972,0.262932964333387,1.74457886655376,0.0634294986316351,0.00858448696248504,0.644302863820941,27184.2643737908,4425.2834300459
"DEU",1.55,1.18541669845581,1.45697498321533,1.55120778083801,4.38370929963899,4.91977488095238,4.47499133925052,25.3255500793457,17.0788497924805,482.349069356082,11.3628759285885,76.3156814575195,35.9326244279939,12.6853103637695,5997.46138347707,3.105254984,14242.1627333333,72.8333333333333,96.8748771929825,85.7844342743873,0.92384,6088.02650260293,4.1,21.7693333333333,17.0998614732725,23.9870421652114,1.56439130237235,5.097125,81.80798,0.230811841283796,53.6398,0.352356723985242,0.200990516111284,0.710302546154258,0.160675338835831,1.34026671910679,0.089354246,6017.222,23.3916196519406,47.68587113551,16.5700271072673,2.119363047,62.77857639,6.10714928656876,5.13623410830325,89,4.82109706137184,4.44455222048126,1.08323002342636,11.8294544521589,2.99099916499846,1.42899666666667,61.7452357071214,10.8006474024008,2.82743370611887,0.93781795576787,17.4954488965174,1797,-0.265972946432877,1.76976297976883,0.476899774801078,56.863832,2.7131676554607,1.9266979,13.602878533961,2.42143969419931,7.28523398736677,75.5601349641298,47.4795227764176,14.8717025465284,7.39108097856394,0.974649823752264,3.11490066862619,1.83102596793594,1.83505078134566,456.519746884127,3731319.44269929,354954.310606697
"SLV",2.4,0.0504390224814415,-0.307905405759811,-0.369357317686081,2.91963896808511,4.42349206349206,3.17218995094299,13.8670701980591,11.1111402511597,360.504686515173,23.6931891197259,32.3802604675293,22.3701801300049,0.467599987983704,57.61826,0.1428,0,0,63.2873333333333,66.2256699674422,0.50897,1165.61514195584,2.7,21.0343333333333,11.5962732919255,27.4477239287349,0.300529683567287,3.6525,61.6065,0.424038842373662,13.1637166666667,0.269010924821226,0.112435086131239,0.00221562205807751,0.0607794594284637,2.07217157310763,0.233755228,84.22,42.2390029507487,13.7970611192181,5.37838747826754,0.0518781118685258,31.49,0.378721490912353,3.1137355106383,42.2,3.26935131914894,0,0.941805402753372,9.83017095981403,1.12130564157607,1.55467666666667,3.54,0.112698631337733,0,0.0500882805945479,1.16361909285205,90,1.08382795378988,0,0.0414330956314083,5.59502914,0.0021482057972228,0.08549129,2.16593150447798,3.08018191949398,1.91587673274146,35.8627278333176,76.1341865037128,0,1.13950838352596,0.125861280501413,5.9126000950806,0.0768652608642972,0.508970179149259,9.04126819469664,347132.696079384,9437.44871374446
"USA",1.5,1.21720099449158,1.39373278617859,1.3276778459549,5.31741411928429,5.32273916666667,5.38242927838381,23.3894901275635,15.9230003356934,489.413226767651,14.545969187823,79.361930847168,20.357335799095,5.3015398979187,5041.47879892556,3.447162913,36142.7937877571,97.6333333333333,99.65,95.382634472924,0.91358,13177.3216789475,3.8,21.768,10.1135743979191,17.5323356322518,0.183797501688718,5.62641,191.97903,0.446289901288334,184.876453333333,0.629230682950447,0.580494082933326,11.4255345628103,0.457569542630387,1.1630886035083,0.091044587,29167.779,30.3135541189209,52.2989028577364,28.6733086567984,2.703357984,69.63712015,8.47767584843186,5.50964690854871,93.9,5.18134897415507,2.90053175148615,1.61170964851821,19.2714801067794,1.75079764316822,1.61333666666667,79.4870712313192,9.86593965345423,1.80840500060015,0.314293647911778,11.7930816741309,3213,1.76884543766268,8.45464714201018,1.26297712317813,45.31345016,4.09396482693498,1.4802996,9.9820553330888,2.05608537693006,1.05909928401945,89.7873201600379,17.217839721003,21.1219440697848,0.707268659098923,1.76509117585412,2.1029679669363,3.59144542530875,2.60973759985095,401.015522065249,3793118.46264557,838200.407535074
"BWA",1.65,0.430828422307968,0.497434794902802,0.390436381101608,4.80367,5.03984126984127,8.05833660991541,8.15983963012695,12.1942100524902,397.349853331189,11.7090648210668,20.5658232475186,18.1385192871094,4.24235010147095,87.47972,0.06975,0,0,84.6878245614035,79.162762720659,0.39852,969.58174904943,3.1,30.225,14.0985915492958,0.0601345935410432,0.231311924129689,4.91428571428571,30.08313,2.99091540519241,63.848,0.0508768572720629,0.046840533378181,0.0086250080574459,0.0183952397162544,0.692189062969433,0.155236006,53.642,51.0472760285123,21.7646193149025,17.4590507429328,0.04417,8.09059,0.62766391584479,2.33853102564103,43.9,3.4520958974359,0,1.17921767063616,4.67719160158715,2.14605327820486,1.74034666666667,6.20438,0.212035930452215,0,0.231311924129689,8.55672793706424,160,1.04865990359908,0,0.122354800593158,20.12242622,0.007335797497959,-0.87245,0.397754055665514,0.438534429561765,0.462623848259378,-16.2611684721944,28.991094490921,0,0.250587917807163,0.205230942482061,9.65817155359416,0.142803457728228,0.267533447541735,10.6208258432009,127138.781540432,10.4005872163791
"IDN",2.175,0.58032637834549,0.301378756761551,-0.153604462742805,5.40398933333333,6.04663888888889,1.27517088245674,10.5510196685791,13.1322711631193,368.986175455869,20.2183981179812,44.8813032250905,19.4186992645264,0.0955199971795082,395.34168,0.28068,198.456860180147,42.4666666666667,80.8054561403509,84.6000707936389,0.80346,1379.23828054625,3,30.247,13.2289590679135,5.24399548528334,0.818045728894663,5.73604166666667,36.01284,0.0048275958964493,47.29207,0.0457642914146182,0.0478727945494078,0.11829574727327,0.0157010691136793,1.73322857532215,0.09118409,4658.321,40.2024644034337,11.1322378110513,6.18876017366026,0.01661,7.96831,0.600129588112796,5.16310615942029,48.5,5.02413856521739,0.00113294452565454,0.788647157189943,9.25207317355374,1.96781201620494,1.7439,7.51361,0.388029587140672,0.00694031175610268,1.0069852246546,1.59735664416428,349,1.09554710454062,0.69877222437355,0.540900319803673,29.43553768,0.0673433834498279,-0.18175171,3.70068328120043,0.99627445950883,2.27511759118984,75.6015318386339,27.1789118607634,3.21377472333846,1.10618422731244,0.0255626338395382,0.531250025998675,0.142803457728228,3.08734385808168,10.230288860582,292680.589611509,189655.826428194
"COG",2.8,-1.33428740501404,-1.23940634727478,-1.02058732509613,3.66311970658683,4.09332341269841,3.34005209256916,11.7636604309082,9.41360949617751,363.761370876835,26.1709820744599,10.3812103271484,15.1306400299072,0.467599987983704,126.96941,0.38339,0,0,57.5064912280702,39.067467667153,0.27604,839.195979899498,2.6,27.466,5.07651715039578,13.6090704718504,0.286659891069241,3.6525,13.79005,1.04996621459078,11.6977866666667,0.0430509261489152,0.076488226843561,0.00240798396777831,0.0299939009788101,12.8273222461386,0.52647806,40.403,59.5027818910444,7.40380283072377,1.52879373519425,0.0278,11.09,0.435828574586686,3.81312274932861,42.2,3.34313726425171,0,0.259416402101711,1.72121476191142,3.16918003044176,1.76474,3.54,0.104239960388815,0.00618765933222781,0,12.6723263124025,146,-2.74869122617356,0,0.0318491279344638,27.32233165,0.00407596546756024,-2.1804597,0.298113736140345,0.215014195987604,0.807859693013317,2.48643928448437,1.09451958408256,0.254728606518737,0.20847992077763,0.504514052407094,0.541252360536857,0.0634294986316351,0.00864075394849393,1.38782480810433,16789.0825175229,43.8837458661621
